source	target	interaction	genes	size	similarity
Signaling_by_GPCR	G_alpha_i_signalling_events	overlap	Lrp2,Agrn,Fpr-Rs4,Gnai1,Cngb1,Apob,Akr1c19,Gm20594,Metap2,Fpr3,Sstr5,Cx3cl1,Rrh,Opn1mw,Ppef1,Ccl25,Sdc4,Ccr6,Rgs9,Rgs7,Cxcl13,Rdh5,Grk4,Nmt1,Nmt2,Gnaz,Ccl19,Gm2023,Cxcr3,Adcy1,Fpr2,Fpr-Rs3,C3,Pomc,Prkaca,Saa1,Src,Hc,Apoa4,Ttr,Apoe,Gnai2,Pde6g,Apoa2,Calm1,Calm2,Calm3,Anxa1,Ppy,Cxcl2,App,Pcp2,Prkar1b,Cxcl1,Rho,Sdc1,Gnao1,Sag,Prkca,Gnat1,Penk,Prkcd,Gnb4,Sstr1,Sstr2,Ccl5,Sstr3,Prkar2b,Apoc3,Rcvrn,Cxcl12,Oprm1,Sdc2,Akr1b8,Gal,Ccr7,Cdk5,Sstr4,Npbwr1,Gnat2,Gng4,Cxcl5,Opn1sw,Gpc4,Ccr1,Ccr5,Adcy7,Adcy9,Ccr8,Npy,Sst,Gng11,Ppp2cb,Gnb1,Gnb2,Gnb5,Gng8,Mapk1,Gng2,Gng3,Prkcg,Ppp2ca,Cxcr4,Akr1c6,Adcy5,Ccl21a,Gm1987,Ccl21c,Loc100041504,Loc100041593,Ccl21b,Gm10591,Gm13304,Gm21541,Adcy8,Apoa1,Rbp4,Adcy6,Apoc2,Gm44805,Hspg2,Rgs9bp,Fpr-Rs6,Gpsm3,Camkmt,Gnat3,Dhrs9,Ppp1r1b,Gnb3,Gngt1,Gngt2,Psap,Fnta,Pnoc,Sdc3,Awat2,Gpsm1,Kng2,Opn5,Cxcl3,Ppp2r1a,Ppp2r1b,Lrp10,Rxfp4,Gng5,Gng5-Ps,Gabbr2,Gpc2,Metap1,Cxcl16,Lrp12,Nmur2,Gpc5,Gpc3,Gnal,Rdh1,Rln3,Mchr1,Akr1c18,Fntb,Sdr9c7,Akr1c13,Akr1c20,Rdh10,Gpsm2,Adcy3,Ppp2r5d,Adcy4,Akr1c14,Lrp1,Lrp8,Tas1r3,Grk2,Rgs18,P2ry12,Clps,Rgs19,Gng10,Gng12,Prkar1a,Rgs3,Gnai3,Pyy,Ppbp,Lrat,Ccr10,Akr1c12,Gng13,Nmu,Rdh11,Gpc1,Gpc6,Hsd17b6,Apln,Opn3,Ccr9,Pf4,Rgr,Rgs11,Rgs6,Rgs21,Plcb2,Abca4,Cnga1,Guca1a,Plcb3,Gucy2e,Myo7a,Gucy2f,Guca1b,Rpe65,Cyp4v3,Bco1,Plcb1,Hebp1,Npw,Gpr31b,S1pr1,Rgs5,Rgs4,C3ar1,Nmur1,Npy5r,Galr3,Galr2,Ccl20,Ccl1,Ccl4,Cxcl10,Cxcl9,Ccl6,Htr1b,Drd3,Htr5a,C5ar1,Chrm4,Bdkrb2,Oprd1,Oprk1,Fpr1,Cxcr2,Agtr2,Oprl1,Grm8,Cnr1,Cnr2,Drd4,Ccl9,Ccr3,Ccr4,S1pr2,Cort,Galr1,Ackr3,Pmch,Hrh3,Tas2r118,Tas2r130,Tas2r126,Drd2,Lpar1,Npy2r,Rgs16,Rgs14,Adra2c,Htr1f,Npy1r,Cxcr5,Grm2,Gpr183,Gpr55,Nms,Grm6,Adora1,Npy4r,Bdkrb1,Mtnr1a,Htr1d,Htr1a,Grm7,Grm4,Oxgr1,Gpr17,Tas2r131,Tas2r121,Tas2r120,Tas2r106,Tas2r140,Tas2r139,Tas2r138,Tas2r137,Tas2r136,Tas2r135,Tas2r144,Cxcr1,Rxfp3,Gper1,Rgs8,Rgs12,Gpr18,Rgs13,Npb,Plcb4,S1pr5,Hrh4,Tas1r2,Gpr37l1,Sucnr1,Tas1r1,Rgs10,P2ry13,Hcar2,Cxcr6,Lpar3,Chrm2,P2ry14,Cxcl11,Ccl28,P2ry4,Tas2r119,Tas2r108,Rgs1,Gpr37,Casr,Grm3,Rgs17,Rgs20,Insl5,Aplnr,Gabbr1,Cx3cr1,S1pr4,S1pr3,Ccl27a,Gm13306,Gm2506,Ccl27b,Loc100861978,Ptgdr2,Rbp2,Pde6b,Rlbp1,Stra6,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Pla2g4a,Pde4b,Pnlip,Rbp1,Dhrs3,Rdh12,Pde4a,Pde4d,Pde4c	357	0.68140243902439
Signaling_by_GPCR	G_alpha_z_signalling_events	overlap	Gnaz,Adcy1,Gnb4,Gng4,Adcy7,Adcy9,Gng11,Gnb1,Gnb2,Gnb5,Gng8,Gng2,Gng3,Adcy5,Adcy8,Adcy6,Gnb3,Gngt1,Gngt2,Gng5,Gng5-Ps,Adcy3,Adcy4,Gng10,Gng12,Gng13,Rgs16,Adra2c,Rgs17,Rgs20	30	0.515243902439024
Signaling_by_GPCR	Glucagon_type_ligand_receptors	overlap	Ghrh,Gnb4,Vipr2,Gip,Gng4,Gcg,Gng11,Gnb1,Gnb2,Gnb5,Gng8,Gng2,Gng3,Adcyap1r1,Vipr1,Sct,Gnb3,Gngt1,Gngt2,Gnas,Gng5,Gng5-Ps,Gng10,Gng12,Gng13,Ghrhr,Gcgr,Glp1r,Adcyap1,Vip,Gipr,Sctr,Glp2r	33	0.516768292682927
Signaling_by_GPCR	Opioid_Signalling	overlap	Gnai1,Gnaz,Adcy1,Pomc,Prkaca,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Gnb4,Prkar2b,Oprm1,Cdk5,Gnat2,Gng4,Adcy7,Adcy9,Gng11,Ppp2cb,Gnb1,Gnb2,Gnb5,Gng8,Mapk1,Gng2,Gng3,Prkcg,Ppp2ca,Adcy5,Adcy8,Adcy6,Gnat3,Ppp1r1b,Gnb3,Gngt1,Gngt2,Ppp2r1a,Ppp2r1b,Gng5,Gng5-Ps,Gnal,Adcy3,Ppp2r5d,Adcy4,Grk2,Gng10,Gng12,Prkar1a,Gnai3,Gng13,Plcb2,Plcb3,Plcb1,Plcb4,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Pla2g4a,Pde4b,Pde4a,Pde4d,Pde4c	69	0.535060975609756
Signaling_by_GPCR	G_protein_mediated_events	overlap	Gnai1,Gnaz,Adcy1,Prkaca,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Prkar2b,Gnat2,Adcy7,Adcy9,Mapk1,Prkcg,Adcy5,Adcy8,Adcy6,Gnat3,Gnal,Adcy3,Adcy4,Grk2,Prkar1a,Gnai3,Plcb2,Plcb3,Plcb1,Plcb4,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Pla2g4a	39	0.519817073170732
Signaling_by_GPCR	PLC_beta_mediated_events	overlap	Gnai1,Gnaz,Adcy1,Prkaca,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Prkar2b,Gnat2,Adcy7,Adcy9,Mapk1,Prkcg,Adcy5,Adcy8,Adcy6,Gnat3,Adcy3,Adcy4,Grk2,Prkar1a,Gnai3,Plcb2,Plcb3,Plcb1,Plcb4,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Pla2g4a	38	0.519308943089431
Signaling_by_Receptor_Tyrosine_Kinases	ERKMAPK_targets	overlap	Rps6ka1,Rps6ka3,Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Rps6ka2,Mapk7	19	0.525401069518717
Signaling_by_Receptor_Tyrosine_Kinases	Nuclear_Events_kinase_and_transcription_factor_activation	overlap	Rps6ka1,Rps6ka3,Mapk14,Mapkapk2,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Rps6ka2,Mapk7,Creb1,Atf1	22	0.529411764705882
Signaling_by_Receptor_Tyrosine_Kinases	Regulation_of_KIT_signaling	overlap	Src,Kit,Lck,Prkca,Kitl,Cbl,Lyn,Ptpn6,Fyn,Yes1,Grb2,Sos1,Sh2b2,Sh2b3	14	0.518716577540107
Triglyceride_metabolism	Metabolism_of_lipids	overlap	Pnpla5,Gk,Mogat2,Agmo,Lpin1,Mogat1,Lpin3,Lpin2,Dgat2,Gk2,Dgat1,Gpat2,Gpam	13	0.512357414448669
Triglyceride_metabolism	Triglyceride_biosynthesis	overlap	Gk,Mogat2,Agmo,Lpin1,Mogat1,Lpin3,Lpin2,Dgat2,Gk2,Dgat1,Gpat2,Gpam	12	0.961538461538462
Vasopressin_regulates_renal_water_homeostasis_via_Aquaporins	Transport_of_small_molecules	overlap	Rab11fip2,Prkaca,Prkar1b,Gnb4,Prkar2b,Avp,Gng4,Aqp2,Gng11,Rab11a,Gnb1,Gnb2,Gnb5,Gng8,Gng2,Gng3,Gnb3,Gngt1,Gngt2,Gnas,Gng5,Gng5-Ps,Gng10,Gng12,Prkar1a,Gng13,Aqp4,Aqp1,Aqp3,Avpr2	30	0.526833631484794
Vasopressin_regulates_renal_water_homeostasis_via_Aquaporins	Adrenalinenoradrenaline_inhibits_insulin_secretion	overlap	Gnb4,Gng4,Gng11,Gnb1,Gnb2,Gnb5,Gng8,Gng2,Gng3,Gnb3,Gngt1,Gngt2,Gng5,Gng5-Ps,Gng10,Gng12,Gng13	17	0.629220779220779
Autodegradation_of_Cdh1_by_Cdh1:APCC	Assembly_of_the_pre_replicative_complex	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Psmc3,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psmb6,Psmd11,Psmf1,Psmd5,Psmd2,Psmd6,Psmd9,Psmd8,Psmd12,Psma6,Psma4,Psmb3,Psmb2,Psma1,Psmd13,Psma7,Psma5,Psmd10,Ubb,Ubc,Rps27a,Uba52	45	0.637293469708891
Autodegradation_of_Cdh1_by_Cdh1:APCC	DNA_Replication	overlap	Cdc27,Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Psmc3,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Ube2e1,Anapc1,Psmc4,Anapc15,Ube2d1,Psme3,Psmc1,Psmc5,Psmc6,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psmb6,Psmd11,Cdc23,Psmf1,Psmd5,Anapc5,Anapc2,Anapc10,Cdc16,Psmd2,Anapc4,Psmd6,Cdc26,Anapc16,Anapc11,Psmd9,Psmd8,Ube2c,Psmd12,Psma6,Fzr1,Psma4,Psmb3,Psmb2,Psma1,Psmd13,Anapc7,Psma7,Psma5,Psmd10,Ubb,Ubc,Rps27a,Uba52	62	0.758333333333333
Autodegradation_of_Cdh1_by_Cdh1:APCC	DNA_Replication_Pre_Initiation	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Psmc3,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psmb6,Psmd11,Psmf1,Psmd5,Psmd2,Psmd6,Psmd9,Psmd8,Psmd12,Psma6,Psma4,Psmb3,Psmb2,Psma1,Psmd13,Psma7,Psma5,Psmd10,Ubb,Ubc,Rps27a,Uba52	45	0.59486198869305
Autodegradation_of_Cdh1_by_Cdh1:APCC	CDT1_association_with_the_CDC6:ORC:origin_complex	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Psmc3,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psmb6,Psmd11,Psmf1,Psmd5,Psmd2,Psmd6,Psmd9,Psmd8,Psmd12,Psma6,Psma4,Psmb3,Psmb2,Psma1,Psmd13,Psma7,Psma5,Psmd10,Ubb,Ubc,Rps27a,Uba52	45	0.698790896159317
Autodegradation_of_Cdh1_by_Cdh1:APCC	UCH_proteinases	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Psmc3,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psmb6,Psmd11,Psmf1,Psmd5,Psmd2,Psmd6,Psmd9,Psmd8,Psmd12,Psma6,Psma4,Psmb3,Psmb2,Psma1,Psmd13,Psma7,Psma5,Psmd10,Ubb,Ubc,Rps27a,Uba52	45	0.563796082949309
CDT1_association_with_the_CDC6:ORC:origin_complex	Assembly_of_the_pre_replicative_complex	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Gmnn,Psmc3,Orc4,Cdc6,Ubb,Ubc,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Rps27a,Uba52,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psme4,Psmb6,Orc2,Psmd11,Psmb11,Psmf1,Psmd5,Cdt1,Psmd2,Psmd6,Psmd9,Psma8,Mcm8,Psmd8,Psmd12,Orc3,Psma6,Psma4,Psmb3,Psmb2,Psma1,Orc5,Psmd13,Orc1,Psma7,Psma5,Psmd10	57	0.938461538461538
CDT1_association_with_the_CDC6:ORC:origin_complex	DNA_Replication	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Gmnn,Psmc3,Orc4,Cdc6,Ubb,Ubc,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Rps27a,Uba52,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psme4,Psmb6,Orc2,Psmd11,Psmb11,Psmf1,Psmd5,Cdt1,Psmd2,Psmd6,Psmd9,Psma8,Mcm8,Psmd8,Psmd12,Orc3,Psma6,Psma4,Psmb3,Psmb2,Psma1,Orc5,Psmd13,Orc1,Psma7,Psma5,Psmd10	57	0.7375
CDT1_association_with_the_CDC6:ORC:origin_complex	DNA_Replication_Pre_Initiation	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Gmnn,Psmc3,Orc4,Cdc6,Ubb,Ubc,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Rps27a,Uba52,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psme4,Psmb6,Orc2,Psmd11,Psmb11,Psmf1,Psmd5,Cdt1,Psmd2,Psmd6,Psmd9,Psma8,Mcm8,Psmd8,Psmd12,Orc3,Psma6,Psma4,Psmb3,Psmb2,Psma1,Orc5,Psmd13,Orc1,Psma7,Psma5,Psmd10	57	0.85625
CDT1_association_with_the_CDC6:ORC:origin_complex	Autodegradation_of_Cdh1_by_Cdh1:APCC	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Psmc3,Ubb,Ubc,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Rps27a,Uba52,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psmb6,Psmd11,Psmf1,Psmd5,Psmd2,Psmd6,Psmd9,Psmd8,Psmd12,Psma6,Psma4,Psmb3,Psmb2,Psma1,Psmd13,Psma7,Psma5,Psmd10	45	0.698790896159317
CDT1_association_with_the_CDC6:ORC:origin_complex	UCH_proteinases	overlap	Psmb1,Psmd4,Psmd14,Psmb10,Psmb5,Psma3,Psmc3,Ubb,Ubc,Psmd3,Psmd7,Psmb8,Psmb9,Psma2,Psmc4,Psme3,Psmc1,Psmc5,Psmc6,Rps27a,Uba52,Psmb7,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psme4,Psmb6,Psmd11,Psmb11,Psmf1,Psmd5,Psmd2,Psmd6,Psmd9,Psma8,Psmd8,Psmd12,Psma6,Psma4,Psmb3,Psmb2,Psma1,Psmd13,Psma7,Psma5,Psmd10	48	0.651821862348178
Citric_acid_cycle_TCA_cycle	Pyruvate_metabolism_and_Citric_Acid_TCA_cycle	overlap	Idh3g,Sdha,Sdhb,Sdhc,Idh3a,Suclg1,Mdh2,Fh1,Idh3b,Me2,Aco2,Sdhd,Cs,Suclg2,Sucla2,Fahd1,Me3,Idh2	18	0.691489361702128
Citric_acid_cycle_TCA_cycle	The_citric_acid_TCA_cycle_and_respiratory_electron_transport	overlap	Idh3g,Sdha,Sdhb,Sdhc,Idh3a,Suclg1,Mdh2,Fh1,Idh3b,Me2,Aco2,Sdhd,Cs,Suclg2,Sucla2,Fahd1,Me3,Idh2	18	0.5703125
EPHB_mediated_forward_signaling	Axon_guidance	overlap	Kalrn,Rasa1,Src,Lyn,Ptk2,Grin1,Fyn,Arpc4,Actb,Cdc42,Actr2,Arhgef28,Grin2b,Yes1,Wasl,Actr3,Arpc5,Arpc2,Arpc3,Rhoa,Arpc1a,Arpc1b,Itsn1,Rac1,Hras,Actg1,Rock1,Rock2	28	0.563063063063063
EPHB_mediated_forward_signaling	Developmental_Biology	overlap	Kalrn,Rasa1,Src,Lyn,Ptk2,Grin1,Fyn,Arpc4,Actb,Cdc42,Actr2,Arhgef28,Grin2b,Yes1,Wasl,Actr3,Arpc5,Arpc2,Arpc3,Rhoa,Arpc1a,Arpc1b,Itsn1,Rac1,Hras,Actg1,Rock1,Rock2	28	0.537433155080214
EPHB_mediated_forward_signaling	EPH_Ephrin_signaling	overlap	Kalrn,Rasa1,Src,Lyn,Ptk2,Grin1,Fyn,Arpc4,Actb,Cdc42,Actr2,Arhgef28,Grin2b,Yes1,Wasl,Actr3,Arpc5,Arpc2,Arpc3,Rhoa,Arpc1a,Arpc1b,Itsn1,Rac1,Hras,Actg1,Rock1,Rock2	28	0.733333333333333
EPH_Ephrin_signaling	Axon_guidance	overlap	Kalrn,Rasa1,Efna4,Efna5,Efna3,Ephb6,Sdcbp,Efnb3,Nck2,Src,Lyn,Mmp2,Ptk2,Grin1,Fyn,Mmp9,Efna1,Efnb1,Efnb2,Efna2,Ephb3,Ephb4,Ephb2,Arpc4,Actb,Cdc42,Actr2,Rac1,Arhgef28,Grin2b,Yes1,Vav2,Pak3,Git1,Ephb1,Ngef,Pak2,Wasl,Actr3,Arpc5,Arpc2,Arhgef7,Arpc3,Rhoa,Vav3,Arpc1a,Arpc1b,Itsn1,Hras,Epha8,Epha4,Epha2,Epha5,Epha1,Epha7,Epha10,Myl12a,Actg1,Rock1,Rock2	60	0.635135135135135
EPH_Ephrin_signaling	Developmental_Biology	overlap	Kalrn,Rasa1,Efna4,Efna5,Efna3,Ephb6,Sdcbp,Efnb3,Nck2,Src,Lyn,Mmp2,Ptk2,Grin1,Fyn,Mmp9,Efna1,Efnb1,Efnb2,Efna2,Ephb3,Ephb4,Ephb2,Arpc4,Actb,Cdc42,Actr2,Rac1,Arhgef28,Grin2b,Yes1,Vav2,Pak3,Git1,Ephb1,Ngef,Pak2,Wasl,Actr3,Arpc5,Arpc2,Arhgef7,Arpc3,Rhoa,Vav3,Arpc1a,Arpc1b,Itsn1,Hras,Epha8,Epha4,Epha2,Epha5,Epha1,Epha7,Epha10,Myl12a,Actg1,Rock1,Rock2	60	0.580213903743315
EPH_Ephrin_signaling	EPHB_mediated_forward_signaling	overlap	Kalrn,Rasa1,Src,Lyn,Ptk2,Grin1,Fyn,Arpc4,Actb,Cdc42,Actr2,Rac1,Arhgef28,Grin2b,Yes1,Wasl,Actr3,Arpc5,Arpc2,Arpc3,Rhoa,Arpc1a,Arpc1b,Itsn1,Hras,Actg1,Rock1,Rock2	28	0.733333333333333
ERKMAPK_targets	Signaling_by_Receptor_Tyrosine_Kinases	overlap	Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Mapk7,Rps6ka5,Rps6ka1,Rps6ka3,Rps6ka2	19	0.525401069518717
ERKMAPK_targets	Interleukin_17_signaling	overlap	Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Mapk7,Rps6ka5,Rps6ka1,Rps6ka3,Rps6ka2	19	0.711111111111111
ERKMAPK_targets	MAPK_targets_Nuclear_events_mediated_by_MAP_kinases	overlap	Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Mapk7,Rps6ka5,Rps6ka1,Rps6ka3,Rps6ka2	19	0.839285714285714
ERKMAPK_targets	MAP_kinase_activation	overlap	Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Mapk7,Rps6ka5,Rps6ka1,Rps6ka3,Rps6ka2	19	0.711111111111111
ERKMAPK_targets	Nuclear_Events_kinase_and_transcription_factor_activation	overlap	Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Mapk7,Rps6ka5,Rps6ka1,Rps6ka3,Rps6ka2	19	0.931818181818182
G_protein_mediated_events	GPCR_downstream_signalling	overlap	Gnai1,Gnaz,Adcy1,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Prkar2b,Gnat2,Adcy7,Adcy9,Mapk1,Prkcg,Adcy5,Adcy8,Adcy6,Gnat3,Gnal,Adcy3,Adcy4,Grk2,Prkar1a,Gnai3,Plcb2,Plcb3,Plcb4,Plcb1,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Prkaca,Pla2g4a	39	0.520123839009288
G_protein_mediated_events	G_alpha_i_signalling_events	overlap	Gnai1,Gnaz,Adcy1,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Prkar2b,Gnat2,Adcy7,Adcy9,Mapk1,Prkcg,Adcy5,Adcy8,Adcy6,Gnat3,Gnal,Adcy3,Adcy4,Grk2,Prkar1a,Gnai3,Plcb2,Plcb3,Plcb4,Plcb1,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Prkaca,Pla2g4a	39	0.554621848739496
G_protein_mediated_events	Opioid_Signalling	overlap	Gnai1,Gnaz,Adcy1,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Prkar2b,Gnat2,Adcy7,Adcy9,Mapk1,Prkcg,Adcy5,Adcy8,Adcy6,Gnat3,Gnal,Adcy3,Adcy4,Grk2,Prkar1a,Gnai3,Plcb2,Plcb3,Plcb4,Plcb1,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Prkaca,Pla2g4a	39	0.782608695652174
G_protein_mediated_events	Signaling_by_GPCR	overlap	Gnai1,Gnaz,Adcy1,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Prkar2b,Gnat2,Adcy7,Adcy9,Mapk1,Prkcg,Adcy5,Adcy8,Adcy6,Gnat3,Gnal,Adcy3,Adcy4,Grk2,Prkar1a,Gnai3,Plcb2,Plcb3,Plcb4,Plcb1,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Prkaca,Pla2g4a	39	0.519817073170732
G_protein_mediated_events	PLC_beta_mediated_events	overlap	Gnai1,Gnaz,Adcy1,Gnai2,Calm1,Calm2,Calm3,Prkar1b,Gnao1,Prkca,Gnat1,Prkcd,Prkar2b,Gnat2,Adcy7,Adcy9,Mapk1,Prkcg,Adcy5,Adcy8,Adcy6,Gnat3,Adcy3,Adcy4,Grk2,Prkar1a,Gnai3,Plcb2,Plcb3,Plcb4,Plcb1,Pde1b,Pde1a,Pde1c,Camkk2,Camkk1,Prkaca,Pla2g4a	38	0.987179487179487
Interleukin_17_signaling	ERKMAPK_targets	overlap	Rps6ka1,Rps6ka3,Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Rps6ka2,Mapk7	19	0.711111111111111
Interleukin_17_signaling	MAPK_targets_Nuclear_events_mediated_by_MAP_kinases	overlap	Jun,Rps6ka1,Rps6ka3,Mapk14,Mapkapk2,Ppp2cb,Mapk1,Ppp2ca,Mapk10,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Mapk8,Dusp7,Dusp3,Dusp6,Mapk9,Mapk11,Rps6ka2,Mapk7,Fos,Atf2,Creb1,Atf1	28	0.811111111111111
Interleukin_17_signaling	MAP_kinase_activation	overlap	Map2k3,Ikbkb,Ikbkg,Jun,Ubb,Ubc,Rps6ka1,Rps6ka3,Nfkb1,Map2k4,Mapk14,Mapkapk2,Ppp2cb,Rps27a,Uba52,Mapk1,Ppp2ca,Map2k6,Map3k8,Fbxw11,Mapk10,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Map2k7,Vrk3,Ppp2r5d,Mapk8,Dusp7,Tnip2,Dusp3,Dusp6,Mapk9,Skp1a,Cul1,Mapk11,Rps6ka2,Mapk7,Mapkapk3,Fos,Atf2,Creb1,Atf1	45	1
Interleukin_17_signaling	Nuclear_Events_kinase_and_transcription_factor_activation	overlap	Rps6ka1,Rps6ka3,Mapk14,Mapkapk2,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Rps6ka2,Mapk7,Creb1,Atf1	22	0.744444444444444
MAPK_targets_Nuclear_events_mediated_by_MAP_kinases	ERKMAPK_targets	overlap	Rps6ka1,Rps6ka3,Mapk14,Ppp2cb,Mapk1,Ppp2ca,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Dusp7,Dusp3,Dusp6,Mapk11,Rps6ka2,Mapk7	19	0.839285714285714
MAPK_targets_Nuclear_events_mediated_by_MAP_kinases	Interleukin_17_signaling	overlap	Jun,Rps6ka1,Rps6ka3,Mapk14,Mapkapk2,Ppp2cb,Mapk1,Ppp2ca,Mapk10,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Mapk8,Dusp7,Dusp3,Dusp6,Mapk9,Mapk11,Rps6ka2,Mapk7,Fos,Atf2,Creb1,Atf1	28	0.811111111111111
MAPK_targets_Nuclear_events_mediated_by_MAP_kinases	MAP_kinase_activation	overlap	Jun,Rps6ka1,Rps6ka3,Mapk14,Mapkapk2,Ppp2cb,Mapk1,Ppp2ca,Mapk10,Mapk3,Ppp2r1a,Ppp2r1b,Dusp4,Rps6ka5,Vrk3,Ppp2r5d,Mapk8,Dusp7,Dusp3,Dusp6,Mapk9,Mapk11,Rps6ka2,Mapk7,Fos,Atf2,Creb1,Atf1	28	0.811111111111111
