Geneid	Length	hisat2_aligned/FFA-control-1_S10.bam	hisat2_aligned/FFA-control-2_S11.bam	hisat2_aligned/FFA-control-3_S12.bam	hisat2_aligned/TEADap-inh-1_S13.bam	hisat2_aligned/TEADap-inh-2_S14.bam	hisat2_aligned/TEADsf-inh-1_S16.bam	hisat2_aligned/TEADsf-inh-2_S17.bam	hisat2_aligned/TEADsf-inh-3_S18.bam
ENSG00000196860	609	0	1	0	1	1	0	0	3
ENSG00000258378	436	0	0	0	0	0	0	0	0
ENSG00000100575	1416	124	116	14	126	138	110	113	200
ENSG00000100578	17733	92	116	31	136	115	120	99	202
ENSG00000252198	149	0	1	0	0	0	0	0	0
ENSG00000258650	166	0	0	0	0	0	0	0	0
ENSG00000258900	766	0	0	0	0	0	0	0	0
ENSG00000239510	471	0	0	0	0	0	0	0	0
ENSG00000184601	2956	0	0	0	0	0	0	0	0
ENSG00000197616	7281	0	0	0	0	0	0	0	0
ENSG00000100711	8390	415	349	55	394	420	362	405	640
ENSG00000165782	3694	450	447	99	440	407	398	436	774
ENSG00000140153	7325	161	155	25	160	157	144	127	233
ENSG00000100592	10712	296	310	63	296	366	316	299	487
ENSG00000100557	4108	533	471	82	528	578	495	489	831
ENSG00000171723	6007	358	326	83	316	320	326	338	573
ENSG00000185100	5732	146	162	32	122	110	143	121	191
ENSG00000165792	4246	406	358	62	424	409	369	362	702
ENSG00000133937	1140	0	0	0	0	0	0	0	0
ENSG00000256737	1266	1	1	0	1	0	1	1	3
ENSG00000256081	991	0	0	0	0	0	0	0	0
ENSG00000273586	944	0	0	0	0	0	0	0	0
ENSG00000256385	458	0	0	0	0	0	0	0	0
ENSG00000255569	392	0	0	0	0	0	0	0	0
ENSG00000255582	1105	0	0	0	0	0	0	0	0
ENSG00000256553	402	0	0	0	0	0	0	0	0
ENSG00000255664	610	0	0	0	0	0	0	0	0
ENSG00000256350	198	0	0	0	0	0	0	0	0
ENSG00000211776	348	0	0	0	0	0	0	0	0
ENSG00000248358	570	0	0	0	0	0	0	0	0
ENSG00000211777	519	0	0	0	0	0	0	0	0
ENSG00000211778	395	0	0	0	0	0	0	0	0
ENSG00000211779	352	0	0	0	0	0	0	0	0
ENSG00000240954	1278	0	0	0	1	1	0	0	1
ENSG00000182652	2165	0	0	0	0	0	0	0	0
ENSG00000129473	4840	154	134	34	162	162	134	149	290
ENSG00000258452	273	0	0	0	0	0	0	0	0
ENSG00000165409	9913	0	0	0	0	0	0	0	0
ENSG00000258915	1651	0	0	0	0	0	0	0	0
ENSG00000271705	525	1	0	0	0	0	0	0	1
ENSG00000271656	321	0	0	0	0	0	0	0	0
ENSG00000259167	876	0	0	0	0	0	0	0	0
ENSG00000286686	2739	0	0	0	0	0	0	0	0
ENSG00000165417	6826	261	231	59	213	250	242	238	421
ENSG00000221303	140	0	0	1	0	0	0	0	0
ENSG00000205579	269	3	1	0	2	1	0	2	3
ENSG00000270343	675	0	0	0	0	0	1	0	0
ENSG00000242163	401	0	0	1	1	1	0	0	2
ENSG00000258605	270	0	0	0	0	0	0	0	0
ENSG00000258675	939	0	0	0	0	0	0	0	0
ENSG00000254656	5398	0	0	0	0	0	0	0	0
ENSG00000199755	109	0	0	0	0	0	0	0	1
ENSG00000134001	5320	790	746	109	828	879	709	766	1322
ENSG00000100558	1569	40	30	1	44	52	31	42	83
ENSG00000265993	76	0	0	0	0	0	0	0	0
ENSG00000156127	928	14	13	2	19	20	25	34	43
ENSG00000119686	4910	630	576	110	767	842	640	729	1344
ENSG00000242951	402	3	3	1	4	0	5	5	4
ENSG00000201096	106	0	0	0	0	1	0	2	0
ENSG00000280494	53	0	0	0	0	0	0	0	0
ENSG00000119685	12267	119	131	17	135	134	130	151	227
ENSG00000133935	2320	1675	1502	216	1711	1892	1598	1760	2978
ENSG00000283629	517	0	0	0	0	0	0	0	0
ENSG00000089916	21987	307	304	91	348	287	248	285	481
ENSG00000258454	520	2	0	0	0	0	0	0	0
ENSG00000280078	3931	0	0	0	0	0	0	0	2
ENSG00000258402	520	0	0	0	0	0	0	0	0
ENSG00000119650	4169	155	133	17	193	202	151	179	302
ENSG00000054690	10828	87	82	17	69	81	80	100	141
ENSG00000100564	2907	142	131	22	151	177	167	179	289
ENSG00000259502	619	0	0	0	0	0	0	0	0
ENSG00000259648	1698	1	1	0	0	1	0	0	1
ENSG00000201529	114	0	0	0	0	0	0	0	0
ENSG00000081181	2284	33	35	6	34	47	34	53	88
ENSG00000286861	3125	0	0	1	0	0	0	0	1
ENSG00000100568	5768	572	533	65	574	518	493	505	908
ENSG00000258626	315	0	0	0	0	0	0	0	0
ENSG00000272253	107	0	0	0	0	0	0	0	0
ENSG00000258466	804	1	1	0	2	2	1	0	6
ENSG00000072042	5498	2471	2166	351	2238	2330	2189	2365	3854
ENSG00000139988	2355	26	21	3	29	45	29	39	51
ENSG00000241542	299	0	0	0	0	0	0	0	0
ENSG00000258618	474	0	0	0	0	0	0	0	0
ENSG00000271697	156	0	0	0	2	0	0	0	1
ENSG00000239820	317	0	0	0	0	1	0	0	0
ENSG00000258759	606	0	1	0	0	0	2	2	0
ENSG00000274666	439	0	0	0	0	0	0	0	0
ENSG00000226677	1009	0	0	0	0	0	0	0	0
ENSG00000279434	2025	0	1	0	0	2	1	4	6
ENSG00000283098	2073	0	0	0	0	0	0	0	0
ENSG00000238540	61	0	0	0	0	0	0	0	0
ENSG00000257520	2095	0	0	0	0	0	0	0	0
ENSG00000229415	3108	0	0	0	0	0	0	1	0
ENSG00000253563	1775	0	0	0	0	0	0	0	0
ENSG00000258467	708	0	0	0	0	0	0	0	0
ENSG00000243730	463	2	0	0	0	1	0	0	0
ENSG00000136327	1843	6	5	2	12	7	16	13	20
ENSG00000201395	309	0	0	0	0	0	0	0	0
ENSG00000258661	2613	0	0	0	0	0	0	0	0
ENSG00000198807	5682	0	0	0	0	0	0	0	1
ENSG00000258988	1266	0	0	0	1	0	1	0	1
ENSG00000072415	14825	530	632	129	522	470	410	459	815
ENSG00000286319	2138	3	0	0	0	1	1	2	1
ENSG00000100554	4247	405	341	42	452	440	342	380	647
ENSG00000100883	8477	790	681	105	783	825	697	732	1280
ENSG00000211959	425	0	0	0	0	0	0	0	0
ENSG00000253467	296	0	0	0	0	0	0	0	0
ENSG00000228757	141	0	0	0	0	0	0	0	0
ENSG00000253294	58	0	0	0	0	0	0	0	0
ENSG00000278473	348	0	0	0	0	0	0	0	0
ENSG00000228966	964	0	0	0	0	0	0	0	0
ENSG00000254228	361	0	0	0	0	0	0	0	0
ENSG00000232216	434	0	0	0	0	0	0	0	0
ENSG00000283195	210	0	0	0	0	0	0	0	0
ENSG00000283562	289	0	0	0	0	0	0	0	0
ENSG00000283464	283	0	0	0	0	0	0	0	0
ENSG00000270816	4629	0	0	0	0	0	0	0	0
ENSG00000253465	338	0	0	0	0	0	0	0	0
ENSG00000253895	250	0	0	0	0	0	0	0	0
ENSG00000211961	411	0	0	0	0	0	0	0	0
ENSG00000211962	655	0	0	0	0	0	0	0	0
ENSG00000253808	37	0	0	0	0	0	0	0	0
ENSG00000229092	335	0	0	0	0	0	0	0	0
ENSG00000253862	331	0	0	0	0	0	0	0	0
ENSG00000211964	432	0	0	0	0	0	0	0	0
ENSG00000211965	439	0	0	0	0	0	0	0	0
ENSG00000253386	224	0	0	0	0	0	0	0	0
ENSG00000253241	317	0	0	0	0	0	0	0	0
ENSG00000211966	410	0	0	0	0	0	0	0	0
ENSG00000253941	259	0	0	0	0	0	0	0	0
ENSG00000253545	353	0	0	0	0	0	0	0	0
ENSG00000211967	571	0	0	0	0	0	0	0	0
ENSG00000253714	255	0	0	0	0	0	0	0	0
ENSG00000275475	353	0	1	0	0	0	0	0	0
ENSG00000254395	368	0	0	0	0	0	0	0	0
ENSG00000253131	351	0	0	0	0	0	0	0	0
ENSG00000253759	280	0	0	0	0	0	0	0	0
ENSG00000211968	414	0	0	0	0	0	0	0	0
ENSG00000224373	495	0	0	0	0	0	0	0	0
ENSG00000253742	354	0	0	0	0	0	0	0	0
ENSG00000254167	307	0	0	0	0	0	0	0	0
ENSG00000119638	13327	742	755	155	764	729	779	751	1301
ENSG00000279140	305	3	1	0	0	0	0	1	3
ENSG00000258701	2518	1	2	0	4	1	2	6	6
ENSG00000239365	334	0	0	0	0	0	0	0	0
ENSG00000196183	856	0	0	0	0	0	0	0	0
ENSG00000075413	21530	649	565	115	592	626	530	594	1042
ENSG00000205978	7733	73	72	18	51	45	61	54	59
ENSG00000139899	2692	54	46	11	48	47	40	62	98
ENSG00000100441	8024	716	670	167	733	750	690	789	1362
ENSG00000092009	937	0	0	0	0	0	0	0	0
ENSG00000258657	947	0	0	0	0	0	1	0	0
ENSG00000100450	951	0	0	0	0	0	1	0	1
ENSG00000100448	1368	0	0	0	0	0	0	0	0
ENSG00000258421	337	0	0	0	0	0	0	0	0
ENSG00000021645	15534	3	2	0	4	5	6	2	3
ENSG00000199454	119	0	0	0	0	0	0	0	1
ENSG00000239438	339	0	0	0	0	0	0	0	0
ENSG00000258723	525	0	0	0	0	0	0	0	0
ENSG00000258719	700	0	0	0	0	0	0	0	0
ENSG00000258874	354	0	0	0	0	0	0	0	0
ENSG00000258478	1079	0	0	0	0	0	0	0	0
ENSG00000258829	592	0	0	0	0	0	0	0	0
ENSG00000258419	656	0	0	0	0	0	0	0	0
ENSG00000258662	396	0	0	0	0	0	0	0	0
ENSG00000259106	551	0	0	0	0	0	0	0	0
ENSG00000287118	2199	0	0	0	0	0	0	0	0
ENSG00000258637	394	0	0	0	0	0	0	0	0
ENSG00000258416	446	0	0	0	0	0	0	0	0
ENSG00000287913	3097	0	0	0	0	0	0	0	0
ENSG00000207089	107	0	0	0	0	0	0	0	0
ENSG00000270975	447	0	0	0	0	0	0	0	0
ENSG00000258565	1130	1	1	2	2	0	0	1	0
ENSG00000258967	300	0	0	0	0	0	0	0	0
ENSG00000258531	263	0	0	0	0	0	0	0	0
ENSG00000259062	936	0	0	0	0	0	1	0	1
ENSG00000242293	159	0	0	0	0	0	0	0	0
ENSG00000139990	8295	700	607	116	561	571	589	587	1047
ENSG00000259165	1992	0	0	0	0	0	0	0	0
ENSG00000206768	102	0	0	0	0	1	0	1	1
ENSG00000276063	494	0	0	0	0	0	0	0	0
ENSG00000278587	158	0	0	0	0	0	0	0	0
ENSG00000258350	413	0	0	0	0	0	0	0	0
ENSG00000092140	9319	52	44	11	58	54	47	41	88
ENSG00000258648	554	0	0	0	0	0	0	0	0
ENSG00000243855	392	0	0	0	0	0	0	0	0
ENSG00000092108	29169	534	520	138	598	579	496	556	871
ENSG00000280281	3585	0	0	0	0	0	0	0	0
ENSG00000140093	5464	2699	2961	407	2980	2306	2367	2381	3975
ENSG00000170099	1847	1277	1362	225	1284	1026	1215	1272	2181
ENSG00000197249	4902	37859	42640	7496	57398	42668	39290	36411	57433
ENSG00000256357	568	0	0	0	0	0	0	0	0
ENSG00000186910	1486	72	71	9	57	28	50	56	63
ENSG00000170054	2561	0	0	0	0	0	0	0	0
ENSG00000165953	2404	0	0	1	0	0	0	0	0
ENSG00000129484	4062	131	135	17	138	148	113	161	292
ENSG00000133943	7212	242	228	54	239	186	205	215	375
ENSG00000129467	8067	11	13	5	9	10	13	10	27
ENSG00000227051	7819	53	58	10	39	36	46	60	97
ENSG00000119715	5930	0	0	0	1	0	0	0	1
ENSG00000168398	6845	10	7	1	7	22	10	13	16
ENSG00000053254	11154	599	512	137	493	535	482	577	891
ENSG00000157227	4623	1633	1414	259	1709	1811	1454	1614	2782
ENSG00000252800	142	0	0	0	0	0	0	0	0
ENSG00000258962	1185	0	0	0	0	0	0	0	0
ENSG00000275154	216	0	0	0	0	0	0	0	0
ENSG00000260711	6943	0	2	0	1	2	3	1	4
ENSG00000165929	6152	151	137	29	186	156	151	124	277
ENSG00000100815	10372	829	841	153	890	916	912	820	1504
ENSG00000259020	322	0	0	0	0	0	0	0	1
ENSG00000183648	2263	273	295	13	357	292	270	311	448
ENSG00000165934	13563	352	364	78	440	460	384	384	677
ENSG00000092203	7091	558	550	88	606	625	516	588	975
ENSG00000165819	5861	89	103	21	122	134	129	115	223
ENSG00000165821	5383	5	3	1	0	2	2	2	9
ENSG00000257096	472	0	0	0	0	0	0	0	0
ENSG00000201358	306	0	0	0	0	0	0	0	0
ENSG00000251792	102	0	0	0	0	0	0	0	0
ENSG00000100483	2055	64	69	8	59	60	57	67	110
ENSG00000100485	6948	358	391	79	409	384	355	354	598
ENSG00000087299	6560	132	121	27	122	119	121	121	201
ENSG00000264712	92	0	0	0	0	0	0	0	0
ENSG00000259071	446	0	0	0	0	0	0	0	0
ENSG00000258857	501	0	0	0	0	1	0	0	0
ENSG00000100490	9288	24	8	6	15	19	8	15	27
ENSG00000092200	5547	3	3	1	1	5	2	4	8
ENSG00000272444	648	2	0	1	1	1	3	1	4
ENSG00000259013	238	0	0	0	0	0	0	0	0
ENSG00000133983	1917	52	51	3	69	53	38	48	88
ENSG00000258644	1404	1	1	0	0	0	1	0	1
ENSG00000222640	197	0	0	0	0	0	0	0	0
ENSG00000213463	7057	373	396	78	433	343	330	390	607
ENSG00000139985	3251	6	2	1	9	7	4	2	5
ENSG00000257759	565	0	0	0	0	0	0	0	0
ENSG00000252263	104	0	0	0	0	0	0	0	0
ENSG00000134007	2795	1	0	0	0	0	1	0	0
ENSG00000274397	1016	0	0	0	0	0	0	0	0
ENSG00000133997	4219	85	116	27	116	117	83	100	151
ENSG00000259115	611	0	0	0	0	0	0	0	0
ENSG00000258951	1219	0	0	0	0	0	0	0	1
ENSG00000245466	2941	0	0	0	0	0	1	0	1
ENSG00000240837	294	0	0	0	0	0	0	0	0
ENSG00000133985	5094	454	393	53	498	477	429	481	783
ENSG00000275630	284	1	2	0	2	2	0	4	2
ENSG00000287153	651	0	0	0	0	0	0	0	0
ENSG00000287777	526	0	0	0	0	0	0	0	0
ENSG00000258897	308	2	3	0	3	1	1	2	4
ENSG00000223299	328	0	0	0	0	0	0	0	0
ENSG00000287350	1694	0	0	0	0	0	0	0	0
ENSG00000258979	1604	0	0	0	0	0	0	0	0
ENSG00000287772	1818	0	0	0	0	0	0	1	0
ENSG00000280070	3738	0	0	0	0	0	0	0	0
ENSG00000288034	700	0	0	0	0	0	0	0	0
ENSG00000259026	1274	0	0	0	0	0	0	0	0
ENSG00000258393	840	0	0	0	0	0	0	0	0
ENSG00000006432	12386	110	134	44	124	108	117	122	187
ENSG00000258680	400	0	0	0	0	0	0	0	0
ENSG00000270713	687	0	0	0	0	0	0	0	0
ENSG00000199285	103	0	0	0	0	0	0	0	0
ENSG00000100934	8660	2202	2004	382	2408	2390	2150	2091	3698
ENSG00000259121	201	0	0	0	0	0	0	0	0
ENSG00000258651	500	3	4	0	0	0	3	0	0
ENSG00000258591	366	0	2	0	1	0	2	0	0
ENSG00000182400	4533	286	279	38	355	323	286	293	555
ENSG00000285830	3154	0	1	1	0	2	1	0	5
ENSG00000241984	740	0	0	0	0	0	0	0	0
ENSG00000259083	530	0	0	0	1	0	1	0	1
ENSG00000100941	4203	723	682	99	604	684	733	778	1345
ENSG00000258671	475	0	0	0	0	0	0	0	0
ENSG00000270503	1271	0	0	0	0	0	0	0	0
ENSG00000258940	1359	0	2	1	0	2	2	5	5
ENSG00000258425	518	0	0	0	0	0	0	0	0
ENSG00000258976	717	0	0	0	0	0	0	0	0
ENSG00000119682	7805	355	386	85	410	394	334	403	673
ENSG00000258439	542	0	0	0	0	0	0	0	0
ENSG00000222604	110	0	0	0	0	0	0	0	0
ENSG00000119616	4747	194	178	30	190	211	190	192	356
ENSG00000119596	14935	447	400	109	342	389	374	377	675
ENSG00000168175	6974	897	808	194	711	794	713	742	1261
ENSG00000131981	2199	861	481	89	733	945	717	743	1279
ENSG00000126787	3597	0	2	0	8	3	3	0	9
ENSG00000258050	568	0	0	0	0	0	0	0	0
ENSG00000279392	465	0	1	0	1	3	2	0	3
ENSG00000271180	459	0	0	0	0	0	0	0	0
ENSG00000258413	1295	0	2	0	0	0	1	0	2
ENSG00000178974	5580	217	232	53	253	286	249	221	401
ENSG00000239686	348	0	0	0	0	0	0	1	0
ENSG00000278818	332	1	4	0	1	1	0	1	1
ENSG00000258469	588	2	4	0	1	8	5	5	7
ENSG00000258455	363	0	0	0	0	0	0	0	0
ENSG00000126775	5025	302	250	54	293	262	226	259	394
ENSG00000259318	294	3	2	0	3	3	1	1	2
ENSG00000213641	769	1	0	0	0	0	0	0	0
ENSG00000271484	1120	0	0	0	0	0	0	0	0
ENSG00000200742	101	0	0	0	0	1	0	0	0
ENSG00000072121	15884	319	307	93	303	331	320	302	570
ENSG00000258837	537	0	0	0	0	0	0	0	0
ENSG00000244677	292	0	0	0	0	0	0	0	0
ENSG00000243546	297	0	0	0	0	0	0	0	0
ENSG00000240210	801	0	0	0	0	0	0	0	1
ENSG00000258477	499	1	1	0	1	1	1	0	6
ENSG00000287385	3016	1	0	0	0	0	0	0	0
ENSG00000258623	461	0	0	0	0	0	0	0	0
ENSG00000242941	494	0	0	0	0	0	0	0	0
ENSG00000287167	1863	0	0	0	0	0	0	0	0
ENSG00000260806	1512	8	5	0	6	8	2	5	8
ENSG00000259110	445	0	0	0	0	0	0	0	0
ENSG00000258860	624	0	0	0	0	0	0	0	0
ENSG00000240023	949	0	1	0	3	1	1	0	0
ENSG00000259022	372	2	0	0	0	2	1	0	0
ENSG00000259017	504	0	0	0	0	0	0	0	0
ENSG00000259105	764	0	0	0	0	0	0	0	0
ENSG00000258783	1265	0	0	0	0	0	0	0	0
ENSG00000168348	2891	0	0	0	0	0	0	0	0
ENSG00000253059	137	0	0	0	0	0	0	0	0
ENSG00000257957	1316	0	0	0	0	0	0	0	0
ENSG00000258938	2867	4	3	1	3	1	4	4	7
ENSG00000258300	384	1	2	0	1	0	0	0	0
ENSG00000100916	3877	102	107	22	133	110	114	109	159
ENSG00000257272	601	1	0	0	0	0	0	0	0
ENSG00000257307	709	0	1	0	0	0	0	0	0
ENSG00000257614	549	0	0	0	0	0	0	0	0
ENSG00000257720	1117	0	0	0	0	0	0	0	0
ENSG00000257826	886	0	0	0	0	0	0	0	0
ENSG00000022976	5595	93	96	20	82	77	80	85	140
ENSG00000100949	3417	177	164	27	192	213	169	196	319
ENSG00000100796	6015	756	769	140	682	675	680	661	1215
ENSG00000140009	11938	0	0	0	1	0	0	0	0
ENSG00000092036	2539	71	52	7	55	74	52	74	121
ENSG00000139914	1971	1	4	1	7	8	4	10	3
ENSG00000165762	8694	0	0	0	0	0	0	0	0
ENSG00000165379	6834	0	0	0	1	0	0	0	0
ENSG00000176299	3545	0	0	0	0	0	0	0	0
ENSG00000169484	1245	0	0	0	0	0	0	0	0
ENSG00000255804	4165	0	0	0	0	1	0	0	0
ENSG00000176253	5980	0	0	0	0	0	0	1	0
ENSG00000155249	1525	0	0	0	0	0	0	1	0
ENSG00000169208	2640	0	0	0	0	0	0	0	0
ENSG00000197734	700	0	1	0	0	0	0	0	0
ENSG00000258027	1681	0	0	0	0	0	0	0	0
ENSG00000278184	1282	0	0	0	0	0	0	0	0
ENSG00000174373	14255	193	195	68	188	193	191	192	347
ENSG00000012983	7580	273	296	59	296	259	242	277	502
ENSG00000197102	38874	4963	4570	1425	4472	4294	4190	4798	7910
ENSG00000100813	9110	1042	956	232	943	923	820	971	1634
ENSG00000252497	293	0	0	0	0	0	0	0	0
ENSG00000125954	2076	0	0	0	0	0	0	1	0
ENSG00000139998	4937	201	210	36	213	193	193	225	371
ENSG00000257365	3773	51	34	8	33	42	51	57	93
ENSG00000272158	443	1	1	0	1	0	2	0	0
ENSG00000125952	6257	135	114	26	124	146	134	118	205
ENSG00000266531	82	0	0	0	0	0	0	0	0
ENSG00000259118	1377	1	0	0	0	0	0	0	0
ENSG00000172590	3213	186	191	20	273	244	203	225	321
ENSG00000196553	2824	4	7	0	3	2	3	2	5
ENSG00000177108	3862	0	0	0	0	0	0	0	0
ENSG00000269883	2314	0	0	0	0	0	0	0	0
ENSG00000258552	578	0	0	0	0	0	0	0	0
ENSG00000201384	115	0	0	0	0	0	0	0	0
ENSG00000221754	73	0	0	0	0	0	0	0	0
ENSG00000100577	8365	393	355	52	441	415	371	418	631
ENSG00000100580	7761	90	87	25	63	49	80	76	141
ENSG00000258510	494	0	0	0	0	0	0	0	0
ENSG00000183828	1916	84	134	12	145	125	104	115	203
ENSG00000258500	323	0	0	1	0	0	0	0	0
ENSG00000253075	244	0	0	0	0	0	0	0	0
ENSG00000259031	553	0	0	0	0	1	0	0	0
ENSG00000258576	466	0	0	0	0	0	0	0	0
ENSG00000197358	1585	19	17	3	24	19	10	23	32
ENSG00000240179	453	0	0	0	0	0	0	0	0
ENSG00000258038	5391	0	0	0	0	0	1	0	0
ENSG00000257523	2242	0	0	0	0	0	0	0	0
ENSG00000258028	7923	0	0	0	0	0	0	0	0
ENSG00000252065	108	0	0	0	0	0	0	0	0
ENSG00000257522	12384	0	0	0	0	0	0	0	0
ENSG00000258107	1114	0	0	0	0	0	0	0	0
ENSG00000286040	4968	0	0	0	0	0	0	0	0
ENSG00000212518	129	0	0	0	0	0	0	0	0
ENSG00000257120	551	0	0	0	0	0	1	0	0
ENSG00000252686	103	0	0	0	0	0	0	0	0
ENSG00000287142	1115	0	0	0	0	1	0	0	0
ENSG00000259116	1234	0	0	0	0	0	0	0	0
ENSG00000259160	178	0	0	0	0	0	0	0	0
ENSG00000165807	3076	9	7	1	6	8	6	8	16
ENSG00000259076	432	0	0	0	0	0	0	0	0
ENSG00000259010	1402	0	1	1	0	1	0	2	2
ENSG00000126822	12077	661	605	147	619	701	602	679	1058
ENSG00000070182	14796	19	14	3	14	7	10	5	10
ENSG00000284269	61	0	0	0	0	0	0	0	0
ENSG00000009830	13203	328	277	97	245	290	288	282	483
ENSG00000184394	2187	0	0	0	0	0	0	0	0
ENSG00000142208	10955	1339	1240	261	1390	1381	1218	1395	2396
ENSG00000221977	2855	0	0	0	0	0	0	0	0
ENSG00000207952	97	0	0	1	1	0	0	0	1
ENSG00000184887	2400	360	348	46	341	362	349	396	604
ENSG00000176198	1657	0	0	0	0	0	0	0	0
ENSG00000198513	16489	13	16	3	21	22	20	15	23
ENSG00000240513	201	0	0	0	0	0	0	0	0
ENSG00000213867	425	0	0	0	0	0	0	0	0
ENSG00000100473	4031	65	46	9	66	67	46	55	82
ENSG00000258525	2819	5	11	3	8	4	1	7	8
ENSG00000196792	4965	386	411	92	391	357	385	364	613
ENSG00000258886	276	0	0	0	0	0	0	0	0
ENSG00000258968	351	0	0	0	0	0	0	0	0
ENSG00000258640	472	3	0	0	1	0	0	0	0
ENSG00000207440	110	0	0	0	0	0	0	0	0
ENSG00000202402	101	0	0	0	0	0	0	0	0
ENSG00000257831	975	0	1	0	0	0	0	0	0
ENSG00000199291	102	0	0	0	0	0	0	0	0
ENSG00000072110	14320	2241	1968	402	2245	2456	1921	2147	3683
ENSG00000100478	10076	41	44	13	55	54	51	46	67
ENSG00000258814	1859	0	0	0	0	0	0	0	0
ENSG00000259107	1751	0	0	0	0	0	0	0	0
ENSG00000185070	38108	1	2	0	10	2	4	2	2
ENSG00000286333	2308	0	0	0	0	0	0	0	0
ENSG00000273830	79	0	0	0	0	0	0	0	0
ENSG00000258871	654	0	0	0	0	0	0	0	0
ENSG00000285936	2159	0	0	0	0	0	0	0	0
ENSG00000206751	108	0	0	0	0	0	0	0	1
ENSG00000176043	319	0	0	0	0	0	0	0	1
ENSG00000090060	13609	2306	2110	400	2410	2358	2081	2223	3758
ENSG00000258289	5404	343	371	51	356	333	332	381	627
ENSG00000092208	2695	35	36	4	52	40	22	34	61
ENSG00000205683	17947	47	47	18	48	65	40	62	88
ENSG00000257115	981	0	0	0	0	0	0	0	0
ENSG00000196832	4413	0	0	0	0	0	0	0	0
ENSG00000100836	3686	249	259	39	242	251	236	282	403
ENSG00000276240	3796	0	0	0	0	0	0	0	0
ENSG00000100445	3072	223	219	45	258	250	232	253	421
ENSG00000165553	1778	0	0	0	0	0	0	0	1
ENSG00000258453	1085	0	0	0	0	0	0	0	0
ENSG00000139915	8877	0	0	0	0	0	0	0	0
ENSG00000169397	734	0	0	0	0	0	0	0	0
ENSG00000211780	404	0	0	0	0	0	0	0	0
ENSG00000211781	337	0	0	0	0	0	0	0	0
ENSG00000211782	473	0	0	0	0	0	0	0	0
ENSG00000211783	338	0	0	0	0	0	0	0	0
ENSG00000211784	379	0	0	0	0	0	0	0	0
ENSG00000256474	339	0	0	0	0	0	0	0	0
ENSG00000211785	340	0	0	0	0	0	0	0	0
ENSG00000211786	566	0	0	0	0	0	0	0	0
ENSG00000211787	341	0	0	0	0	0	0	0	0
ENSG00000211788	360	0	0	0	0	0	0	0	0
ENSG00000211789	445	0	0	0	0	0	0	0	0
ENSG00000211790	469	0	0	0	0	0	0	0	0
ENSG00000256379	341	0	0	0	0	0	0	0	0
ENSG00000211791	410	1	0	0	0	1	0	0	1
ENSG00000211792	425	0	0	0	0	0	0	0	0
ENSG00000211793	394	0	0	0	0	0	0	0	0
ENSG00000258482	249	0	0	0	0	0	0	0	0
ENSG00000258557	224	0	0	0	0	0	0	0	0
ENSG00000211794	399	0	0	0	0	0	0	0	0
ENSG00000211795	561	0	0	0	0	0	0	0	0
ENSG00000211796	329	0	0	0	0	0	0	0	0
ENSG00000211797	484	0	0	0	0	0	0	0	0
ENSG00000211798	440	0	0	0	0	0	0	0	0
ENSG00000211799	467	0	0	0	0	1	0	0	0
ENSG00000258705	3055	0	0	0	0	0	0	0	0
ENSG00000211800	406	0	0	0	0	0	0	1	0
ENSG00000211801	343	0	0	0	0	0	0	0	0
ENSG00000276428	358	0	0	0	0	0	0	0	0
ENSG00000211802	464	0	0	0	0	0	0	0	0
ENSG00000211803	409	0	0	0	0	0	0	0	0
ENSG00000211804	365	0	1	0	0	0	0	1	0
ENSG00000211805	343	0	0	0	0	0	0	0	0
ENSG00000211806	403	0	0	0	0	0	0	0	0
ENSG00000211807	537	0	0	0	0	0	0	0	0
ENSG00000211808	341	0	0	0	0	0	0	0	0
ENSG00000211809	425	0	0	0	0	0	0	0	0
ENSG00000258835	323	0	0	0	0	0	0	0	0
ENSG00000211810	469	0	0	0	0	1	0	0	0
ENSG00000259092	337	0	0	0	0	0	0	0	0
ENSG00000249048	342	0	0	0	0	0	0	0	0
ENSG00000258905	340	0	0	0	0	0	0	0	0
ENSG00000258812	338	0	0	0	0	0	0	0	0
ENSG00000211812	327	0	0	0	0	0	0	0	0
ENSG00000211813	349	0	0	0	0	0	0	0	0
ENSG00000211814	330	0	0	0	0	0	0	0	0
ENSG00000211815	356	0	0	0	0	0	0	0	0
ENSG00000259068	342	0	0	0	0	0	0	0	0
ENSG00000211816	353	0	0	0	0	0	0	0	0
ENSG00000211817	395	0	0	0	1	0	0	0	0
ENSG00000211818	331	0	0	0	0	0	0	0	0
ENSG00000211819	317	0	0	0	0	0	0	0	0
ENSG00000211820	336	0	0	0	0	0	0	0	0
ENSG00000211896	2762	0	0	0	0	0	0	0	0
ENSG00000211897	2894	0	0	0	0	0	0	0	0
ENSG00000270371	327	0	0	0	0	0	0	0	0
ENSG00000211898	1678	0	0	0	0	0	0	0	0
ENSG00000211899	1871	0	1	0	0	0	0	0	0
ENSG00000265612	60	0	0	0	0	0	0	0	0
ENSG00000264024	52	0	0	0	0	0	0	0	0
ENSG00000263413	78	0	0	0	0	0	0	0	0
ENSG00000264781	70	0	0	0	0	0	0	0	0
ENSG00000211900	61	0	0	0	0	0	0	0	0
ENSG00000237111	50	0	0	0	0	0	0	0	0
ENSG00000242472	49	0	0	0	0	0	0	0	0
ENSG00000240041	46	0	0	0	0	0	0	0	0
ENSG00000242887	49	0	0	0	0	0	0	0	0
